autoID,Car Park Name,Car Park Operator,Scheme Status,Part Time Award,Car Park Phone,Street 1,Street 2,Street 3,Town,County,Postcode,Physical Type,Payment Type,Number of Spaces,Disabled Spaces,Cycles,Motobike,Cars,Bus,Coach,Truck Parking Area,Monday Open,Monday Close,Monday 24,Monday Closed,Tuesday Open,Tuesday Close,Tuesday 24,Tuesday Closed,Wednesday Open,Wednesday Close,Wednesday 24,Wednesday Closed,Thursday Open,Thursday Close,Thursday 24,Thursday Closed,Friday Open,Friday Close,Friday 24,Friday Closed,Saturday Open,Saturday Close,Saturday 24,Saturday Closed,Sunday Open,Sunday Close,Sunday 24,Sunday Closed,Keywords,Long,Lat
7297,Clare Castle Country Park Car Park,St Edmundsbury Borough Council,Award,FALSE,01284 757415,Maltings Lane,,,Clare,Suffolk,CO10 8NN,Surface-Urban,Pay & Display,68,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,07:00,22:00,FALSE,FALSE,07:00,22:00,FALSE,FALSE,07:00,22:00,FALSE,FALSE,07:00,22:00,FALSE,FALSE,07:00,22:00,FALSE,FALSE,07:00,22:00,FALSE,FALSE,07:00,22:00,FALSE,FALSE,Country park parking,0.581011,52.078306
7298,Nowton Country Park Car Park,St Edmundsbury Borough Council,Award,FALSE,01284 757415,Nowton Rd,,,Bury St Edmunds,Suffolk,IP33 2BT,Surface-Urban,Pay & Display,250,3,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,07:00,22:00,FALSE,FALSE,07:00,22:00,FALSE,FALSE,07:00,22:00,FALSE,FALSE,07:00,22:00,FALSE,FALSE,07:00,22:00,FALSE,FALSE,07:00,22:00,FALSE,FALSE,07:00,22:00,FALSE,FALSE,Country park parking,0.726926,52.229115
7299,Hardwick Heath Country Park Car Park,St Edmundsbury Borough Council,Award,FALSE,01284 757415,Hardwick Lane,,,Bury St Edmunds,Suffolk,IP33 2QZ,Surface-Urban,Pay & Display,100,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,07:00,22:00,FALSE,FALSE,07:00,22:00,FALSE,FALSE,07:00,22:00,FALSE,FALSE,07:00,22:00,FALSE,FALSE,07:00,22:00,FALSE,FALSE,07:00,22:00,FALSE,FALSE,07:00,22:00,FALSE,FALSE,Country park parking,0.711677,52.233103
7300,Waltham Cross Playing Fields Car Park,Borough of Broxbourne,Award,FALSE,,Station Approach,,,Waltham Cross,Herts,EN8 7LU,Surface-Urban,Pay & Display,97,3,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,Station and leisure facility parking,-0.026613,51.685123
7301,Wycliffe Close Car Park,Borough of Broxbourne,Award,FALSE,,Wycliffe Close,,,Cheshunt,Herts,EN8 0AQ,Surface-Urban,Pay & Display,58,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,Town centre parking,-0.035917,51.709487
7303,St Andrews House,Scottish Government,Award,FALSE,0131 556 8400,Regent Road,,,Edinburgh,Edinburgh,EH1 3DG,Surface-Urban,Free,111,5,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,06:00,22:00,FALSE,FALSE,06:00,22:00,FALSE,FALSE,06:00,22:00,FALSE,FALSE,06:00,22:00,FALSE,FALSE,06:00,22:00,FALSE,FALSE,08:00,17:00,FALSE,FALSE,08:00,17:00,FALSE,FALSE,,-3.183862,55.953709
7304,Pentland House,Scottish Government,Award,FALSE,0131 244 9944,47 Robbs Loan,,,Edinburgh,Edinburgh,EH14 1TY,Surface-Urban,Free,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,06:30,21:30,FALSE,FALSE,06:30,21:30,FALSE,FALSE,06:30,21:30,FALSE,FALSE,06:30,21:30,FALSE,FALSE,06:30,21:30,FALSE,FALSE,,,FALSE,TRUE,,,FALSE,TRUE,,-3.248672,55.930239
7305,Victoria Quay,Scottish Government,Award,FALSE,0131 244 9944,Victoria Quay,,,Edinburgh,Edinburgh,EH6 6QQ,Surface-Urban,Free,650,24,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,06:00,22:00,FALSE,FALSE,06:00,22:00,FALSE,FALSE,06:00,22:00,FALSE,FALSE,06:00,22:00,FALSE,FALSE,06:00,22:00,FALSE,FALSE,,,FALSE,TRUE,,,FALSE,TRUE,,-3.173606,55.978482
7306,Atlantic Quay,Scottish Government,Award,FALSE,0300 244 1003,5 Atlantic Quay,150 Broomielaw,,Glasgow,Glasgow,G2 8LU,Underground,Free,80,8,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,07:00,21:30,FALSE,FALSE,07:00,21:30,FALSE,FALSE,07:00,21:30,FALSE,FALSE,07:00,21:30,FALSE,FALSE,07:00,21:30,FALSE,FALSE,,,FALSE,TRUE,,,FALSE,TRUE,,-4.264291,55.856997
7307,Europa Building,Scottish Government,Award,FALSE,0141 242 0455,450 Argyle Street,,,Glasgow,Glasgow,G2 8LG,Surface-Urban,Free,29,3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,07:00,21:30,FALSE,FALSE,07:00,21:30,FALSE,FALSE,07:00,21:30,FALSE,FALSE,07:00,21:30,FALSE,FALSE,07:00,21:30,FALSE,FALSE,,,FALSE,TRUE,,,FALSE,TRUE,,-4.265936,55.859458
7309,Kingston Riverside,Redrow Homes - London Division,Award,FALSE,0208 439 1194,15-17 Henry Macaulay Avenue,,,Kingston -upon-thames,,KT2 5FF,Underground,Contract,216,20,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,riverside,-0.305785,51.414729
7311,Wivenhoe House Hotel & Constable Building Car Park,University of Essex,Award,FALSE,01206 874597,Wivenhoe Park,,,Colchester,Essex,CO4 3SQ,Surface-Urban,Pay & Display,96,5,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,University,0.945028,51.876558
7318,Harrogate College,Hull College,Award,FALSE,01482 598819,Hornbeam Park,,,Harrogate,North Yorkshire,HG2 8QT,Surface-Urban,Contract,326,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,06:00,22:00,FALSE,FALSE,06:00,22:00,FALSE,FALSE,06:00,22:00,FALSE,FALSE,06:00,22:00,FALSE,FALSE,06:00,22:00,FALSE,FALSE,06:00,12:00,FALSE,FALSE,,,FALSE,TRUE,,-1.526828,53.979883
7320,Q Park - QEMC - Car Park A 3 & 4,Q Park Limited,Award,FALSE,0870 442 0104,QEMC,,,Birmingham,West Midlands,B15 2TH,Surface,Pay & Display,201,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,QEMC Hospital Birmingham,-1.936283,52.453272
7322,Hockley Woods Car Park,Rochford District Council,Award,FALSE,01268 798605,Main Road,,,Hockley,Essex,SS5 4RN,Surface-Urban,Pay & Display,78,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,Hockley Woods,0.645518,51.600917
7323,Freight House Car Park,Rochford District Council,Award,FALSE,01268 798605,Bradley Way,,,Rochford,Essex,SS4 1BU,Surface-Urban,Pay & Display,134,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,Town Centre Railway Station,0.705005,51.580882
7326,Leisure West Retail Park,AEJ Management Limited,Award,FALSE,,Air Parkway,,,Feltham,Middlesex,TW13 7LX,Surface-Urban,Free,751,31,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,Leisure west,-0.406448,51.443588
7327,Grosvenor Reading South,The Rank Group Gaming Division,Award,FALSE,,"Unit 7,",Rose Kiln lane,,Reading,Berkshire,RG2 0SN,Surface,Free,112,6,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,Casino Reading,-0.973381,51.435913
7328,West Beach South Car Park,Arun District Council,Award,FALSE,01903 737650,Ferry Road,,,Littlehampton,West Sussex,BN17 5DE,Surface-Urban,Pay & Display,32,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,Sea Front,-0.558983,50.80811
7329,Oldbury Green Retail Park,AEJ Management Limited,Award,FALSE,020 891 622 25,"Oldbury Ringway,",,,"Oldbury,",West Midlands,B69 3DD,Surface,Free,350,20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,05:00,22:00,FALSE,FALSE,05:00,22:00,FALSE,FALSE,05:00,22:00,FALSE,FALSE,05:00,22:00,FALSE,FALSE,05:00,22:00,FALSE,FALSE,05:00,22:00,FALSE,FALSE,05:00,22:00,FALSE,FALSE,Retail Park Oldbury,-2.021981,52.504314
7330,Civic Offices Car Park,Epping Forest District Council,Award,FALSE,01992 564062,High Street,,,Epping,Essex,CM16 4BZ,Surface-Urban,Pay & Display,250,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,Council Offices Town Centre,0.114367,51.701275
7331,Bakers Lane Car Park,Epping Forest District Council,Award,FALSE,01206 282316,Bakers Lane,,,Epping,Essex,CM16 5DQ,Surface-Urban,Pay & Display,141,9,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,Town Centre,0.11092,51.700906
7332,Cottis Lane Car Park,Epping Forest District Council,Award,FALSE,01206 282316,Cottis Lane,,,Epping,Essex,CM16 6QJ,Surface-Urban,Pay & Display,213,14,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,Town Centre,0.077902,51.726332
7333,Cornmill Car Park,Epping Forest District Council,Award,FALSE,01206 282316,Cornmill Lane,,,Waltham Abbey,Essex,EN9 1RB,Surface-Urban,Pay & Display,197,10,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,Town Centre,-0.005305,51.686742
7334,Quaker Lane Car Park,Epping Forest District Council,Award,FALSE,01206 282316,Quaker Lane,,,Waltham Abbey,Essex,EN9 1HF,Surface-Urban,Pay & Display,109,5,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,Town Centre,-0.002412,51.686063
7335,Derby Drive Car Park,Epping Forest District Council,Award,FALSE,01206 282316,Derby Drive,,,Waltham Abbey,Essex,EN9 1EX,Surface-Urban,Pay & Display,69,2,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,Town Centre,-0.00234,51.687051
7336,Traps Hill Car Park,Epping Forest District Council,Award,FALSE,01206 282316,Traps Hill,,,Loughton,Essex,IG10 1SZ,Surface-Urban,Pay & Display,188,14,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,Town Centre,0.060378,51.648837
7337,The Drive Car Park,Epping Forest District Council,Award,FALSE,01206 282316,The Drive,,,Loughton,Essex,IG10 1HB,Surface-Urban,Pay & Display,41,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,Town Centre,0.054101,51.648767
7338,High Beach Road Car Park,Epping Forest District Council,Award,FALSE,01206 282316,High Beach Road,,,Loughton,Essex,IG10 4BN,Surface-Urban,Pay & Display,29,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,Town Centre,0.051697,51.646823
7339,Smarts Lane Car Park,Epping Forest District Council,Award,FALSE,01206 282316,Smarts Lane,,,Loughton,Essex,IG10 4BT,Surface-Urban,Pay & Display,21,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,Town Centre,0.052248,51.647415
7340,Old Station Road Car Park,Epping Forest District Council,Award,FALSE,01206 282316,Old Station Road,,,Loughton,Essex,IG10 4PE,Surface-Urban,Pay & Display,270,14,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,Town Centre Sainsbury's,0.052818,51.643727
7341,Vere Road E Car Park,Epping Forest District Council,Award,FALSE,01206 282316,Vere Road,,,Loughton,Essex,IG10 3QR,Surface-Urban,Pay & Display,50,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,Town Centre,0.082667,51.648057
7342,Vere Road F Car Park,Epping Forest District Council,Award,FALSE,01206 282316,Vere Road,,,Loughton,Essex,IG10 3QR,Surface-Urban,Pay & Display,50,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,Town Centre,0.082667,51.648057
7343,Burton Road Car Park,Epping Forest District Council,Award,FALSE,01206 282316,Burton Road,,,Loughton,Essex,IG10 3QS,Surface-Urban,Pay & Display,99,4,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,Town Centre,0.083262,51.646959
7344,Queens Road Car Park,Epping Forest District Council,Award,FALSE,01206 282316,Queens Road,,,Buckhurst Hill,Essex,IG9 5AY,Surface-Urban,Pay & Display,18,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,Town Centre,0.033134,51.626138
7345,Queens Road (Lower) Car Park,Epping Forest District Council,Award,FALSE,01206 282316,Queens Road,,,Buckhurst Hill,Essex,IG9 5AY,Surface-Urban,Pay & Display,100,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,Town Centre,0.033134,51.626138
7346,Sainsbury's Bansons Lane Car Park,Epping Forest District Council,Award,FALSE,01206 282316,Bansons Lane,,,Ongar,Essex,CM5 9AR,Surface-Urban,Pay & Display,56,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,Town Centre Sainsbury's,0.244433,51.705402
7347,Bansons Lane Car Park,Epping Forest District Council,Award,FALSE,01206 282316,Bansons Lane,,,Ongar,Essex,CM5 9AR,Surface-Urban,Pay & Display,52,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,Town Centre,0.243887,51.705788
7348,The Pleasance Car Park,Epping Forest District Council,Award,FALSE,01206 282316,High Street,,,Chipping Ongar,Essex,CM5 9AB,Surface-Urban,Pay & Display,73,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,Town Centre Library,0.245718,51.705645
7349,Palace Towers Retail Park,Euro Car Parks Limited,Award,FALSE,02075633000,Palace Grounds Road,,,Hamilton,Lanarkshire,ML3 6AD,Surface-Urban,Free,285,13,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,"Cinema, Restaurants, Shops, Town centre",-4.029353,55.778454
7350,Palace Grounds Retail Park,Euro Car Parks Limited,Award,FALSE,02075633000,Palace Grounds Road,,,Hamilton,Lanarkshire,ML3 6AD,Surface-Urban,Free,850,39,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,"Shops, Cinema,Town Centre, Restaurants",-4.030758,55.778069
7351,West End Retail Park,Euro Car Parks Limited,Award,FALSE,020 75633000,Crow Road,,,Glasgow,Lanarkshire,G11 7RY,Surface-Urban,Free,282,19,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,Shops,-4.312097,55.872278
7353,Broad Street Plaza,APCOA Parking (UK) Limited,Award,FALSE,07794 235427,North Parade,,,Halifax,West Yorkshire,HS1 1YA,Multi/Surface,Pay & Display,429,25,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,-1.86045,53.725885
7361,The University of Sheffield - Halifax Hall,University of Sheffield,Award,FALSE,0114 222 9056,Endcliffe Vale Road,,,Sheffield,South Yorkshire,S10 3ER,Surface-Urban,Free,33,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,-1.50536,53.370993
7362,The University of Sheffield - Endcliffe Village,University of Sheffield,Award,FALSE,0114 222 9056,34 Endcliffe Cresent,,,Sheffield,South Yorkshire,S10 3ED,Surface-Urban,Free,100,12,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,-1.507472,53.372761
7363,AMRC with Beoing Car Park,University of Sheffield,Award,FALSE,0114 222 9056,Wallis Way,Catcliffe,,Rotherham,South Yorkshire,S60 5TZ,Surface-Urban,Free,299,20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,-1.376592,53.38764
7364,Broomhill Health Centre,NHS Property Services Limited,Award,FALSE,0191 217 2537,Hadston Road,,,Broomhill,Northumberland,NE65 9SF,(none),Free,12,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,07:00,08:00,FALSE,FALSE,07:00,08:00,FALSE,FALSE,07:00,08:00,FALSE,FALSE,07:00,08:00,FALSE,FALSE,07:00,08:00,FALSE,FALSE,,,FALSE,TRUE,,,FALSE,TRUE,,-1.603541,55.293724
7365,Bedlington Health Centre,NHS Property Services Limited,Award,FALSE,0191 217 2537,Glebe Road,,,Bedlington,Northumberland,NE22 6JX,Surface-Urban,Free,38,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,07:00,08:00,FALSE,FALSE,07:00,08:00,FALSE,FALSE,07:00,08:00,FALSE,FALSE,07:00,08:00,FALSE,FALSE,07:00,08:00,FALSE,FALSE,,,FALSE,TRUE,,,FALSE,TRUE,,-1.600017,55.132569
7366,Guidepost Health Centre,NHS Property Services Limited,Award,FALSE,0191 217 2537,North Parade,,,Guidepost,Northumberland,NE62 5RA,Surface-Urban,Free,20,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,07:00,08:00,FALSE,FALSE,07:00,08:00,FALSE,FALSE,07:00,08:00,FALSE,FALSE,07:00,08:00,FALSE,FALSE,07:00,08:00,FALSE,FALSE,,,FALSE,TRUE,,,FALSE,TRUE,,-1.604094,55.157588
7367,Haltwhistle Health Centre,NHS Property Services Limited,Award,FALSE,0191 217 2537,Greencroft Avenue,,,Haltwhistle,Northumberland,NE49 9AP,Surface-Urban,Free,15,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,07:00,08:00,FALSE,FALSE,07:00,08:00,FALSE,FALSE,07:00,08:00,FALSE,FALSE,07:00,08:00,FALSE,FALSE,07:00,08:00,FALSE,FALSE,,,FALSE,TRUE,,,FALSE,TRUE,,-2.464627,54.97037
7368,Morpeth Health Centre,NHS Property Services Limited,Award,FALSE,0191 217 2537,The Mount,,,Morpeth,Northumberland,NE61 1SR,Surface-Urban,Free,86,7,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,07:00,08:00,FALSE,FALSE,07:00,08:00,FALSE,FALSE,07:00,08:00,FALSE,FALSE,07:00,08:00,FALSE,FALSE,07:00,07:00,FALSE,FALSE,,,FALSE,TRUE,,,FALSE,TRUE,,-1.69191,55.15442
7371,Curzon Square Car Park,Sapphire Burnley Nominee Ltd,Award,FALSE,01282 425368,Brown Street,,,Burnley,Lancashire,BB11 1PX,Multi-storey,On Foot,510,18,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,07:30,18:30,FALSE,FALSE,07:30,18:30,FALSE,FALSE,07:30,18:30,FALSE,FALSE,07:30,18:30,FALSE,FALSE,07:30,18:30,FALSE,FALSE,07:30,18:30,FALSE,FALSE,10:00,17:00,FALSE,FALSE,,-2.245956,53.790596
7373,The University of York Heslington South A Car Park,University of York,Award,FALSE,01904 322046,Newton Way,Heslington,,York,North Yorkshire,YO10 5DD,Surface-Urban,Pay & Display,151,6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,-1.053545,53.948419
7376,I Love Meet and Greet Ltd - Endeavour House Stansted,I Love Meet and Greet Limited,Award,FALSE,01279 215189,Coopers End Road,,,Stansted Airport,Essex,CM24 1SJ,Surface-Urban,Contract,300,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,Airport,0.253355,51.883242
7377,Lido Car Park,Derbyshire Dales District Council,Award,FALSE,,Imperial Road,,,Matlock,Derbyshire,DE4 3NL,Surface-Urban,Pay & Display,70,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,-1.556483,53.14042
7378,Bank Road Car Park,Derbyshire Dales District Council,Award,FALSE,,Bank Road,,,Matlock,Derbyshire,DE4 3NN,Surface-Urban,Pay & Display,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,-1.554264,53.139683
7379,Agricultural Business Centre,Derbyshire Dales District Council,Award,FALSE,,Agricultural Way,,,Bakewell,Derbyshire,DE45 1AQ,Surface-Urban,Pay & Display,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,07:00,22:00,FALSE,FALSE,07:00,22:00,FALSE,FALSE,07:00,22:00,FALSE,FALSE,07:00,22:00,FALSE,FALSE,07:00,22:00,FALSE,FALSE,07:00,22:00,FALSE,FALSE,07:00,22:00,FALSE,FALSE,,-1.665903,53.209536
7380,Clifton Road Car Park,Derbyshire Dales District Council,Award,FALSE,,Clifton Road,,,Ashbourne,Derbyshire,DE6 1AA,Surface-Urban,Pay & Display,20,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,-1.735028,53.014896
7381,Saunton Beach Villas Car Park,Saunton Beach Enterprises Limited,Award,FALSE,01271 814331,Saunton Sands Beach Shop,,,Saunton,Devon,EX33 1HG,Surface-Rural,Free,45,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,Holiday Villas,-4.179759,51.108829
7384,Aldi Customer Car Park - Newbury,Aldi Stores Ltd,Award,FALSE,,London Road,,,Newbury,Berkshire,RG14 1LA,Surface,Free,75,4,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,"Aldi , Supermarket , Newbury",-1.307054,51.403672
